nearest_facility_id,nearest_facility_type,acq_date,daily_detections,daily_total_frp_mw,daily_max_frp_mw
L100000102151,coal_power,2025-01-14,1,2.32,2.32
L100000102151,coal_power,2025-01-17,2,2.52,1.26
L100000102151,coal_power,2025-01-18,2,1.98,0.99
L100000102151,coal_power,2025-01-19,2,2.81,1.47
L100000102151,coal_power,2025-01-21,2,3.3200000000000003,1.95
L100000102151,coal_power,2025-01-22,2,8.1,4.08
L100000102151,coal_power,2025-01-23,3,7.42,3.26
L100000102151,coal_power,2025-01-24,2,4.76,2.95
L100000102151,coal_power,2025-01-25,2,6.13,3.5
L100000102151,coal_power,2025-01-26,1,1.83,1.83
L100000102151,coal_power,2025-01-27,2,3.7,1.85
L100000102151,coal_power,2025-01-28,2,3.24,2.29
L100000102151,coal_power,2025-01-29,2,3.49,1.91
L100000102151,coal_power,2025-01-31,1,1.38,1.38
L100000102151,coal_power,2025-02-01,2,2.08,1.04
L100000102151,coal_power,2025-02-02,1,1.69,1.69
L100000102151,coal_power,2025-02-04,1,2.07,2.07
L100000102151,coal_power,2025-02-05,1,2.84,2.84
L100000102151,coal_power,2025-02-06,1,2.02,2.02
L100000102151,coal_power,2025-02-07,3,5.94,4.28
L100000102151,coal_power,2025-02-08,3,4.66,1.8
L100000102151,coal_power,2025-02-09,2,4.54,2.96
L100000102151,coal_power,2025-02-10,3,8.85,3.48
L100000102151,coal_power,2025-02-12,1,1.66,1.66
L100000102151,coal_power,2025-02-14,2,2.63,1.38
L100000102151,coal_power,2025-02-15,1,1.7,1.7
L100000102151,coal_power,2025-02-16,1,1.98,1.98
L100000102151,coal_power,2025-02-17,2,6.82,3.41
L100000102151,coal_power,2025-02-18,2,5.27,3.1
L100000102151,coal_power,2025-02-19,2,4.13,2.48
L100000102151,coal_power,2025-02-23,2,3.88,2.17
L100000102151,coal_power,2025-02-25,3,4.32,1.98
L100000102151,coal_power,2025-02-26,1,2.68,2.68
L100000102151,coal_power,2025-02-27,1,1.76,1.76
L100000102151,coal_power,2025-02-28,2,15.04,7.59
L100000102151,coal_power,2025-03-01,2,2.48,1.24
L100000102151,coal_power,2025-03-04,1,1.54,1.54
L100000102151,coal_power,2025-03-06,3,2.5,1.04
L100000102151,coal_power,2025-03-07,2,4.34,2.71
L100000102151,coal_power,2025-03-08,2,1.98,0.99
L100000102151,coal_power,2025-03-10,1,2.88,2.88
L100000102151,coal_power,2025-03-11,2,4.15,2.12
L100000102151,coal_power,2025-03-12,2,1.92,0.96
L100000102151,coal_power,2025-03-15,1,2.73,2.73
L100000102151,coal_power,2025-03-16,3,13.73,5.96
L100000102151,coal_power,2025-03-17,3,4.14,2.09
L100000102151,coal_power,2025-03-18,2,3.1,1.55
L100000102151,coal_power,2025-03-20,1,2.11,2.11
L100000102151,coal_power,2025-03-22,1,4.02,4.02
L100000102151,coal_power,2025-03-23,1,4.72,4.72
L100000102151,coal_power,2025-03-24,1,2.86,2.86
L100000102151,coal_power,2025-03-25,2,5.98,3.05
L100000102151,coal_power,2025-03-27,1,1.81,1.81
L100000102151,coal_power,2025-03-28,3,4.0,1.64
L100000102151,coal_power,2025-03-29,2,4.390000000000001,2.22
L100000102151,coal_power,2025-03-30,1,3.33,3.33
L100000102151,coal_power,2025-03-31,3,19.9,13.78
L100000102151,coal_power,2025-04-01,2,4.82,2.91
L100000102151,coal_power,2025-04-02,1,1.62,1.62
L100000102151,coal_power,2025-04-05,1,1.92,1.92
L100000102151,coal_power,2025-04-07,3,4.91,2.0
L100000102151,coal_power,2025-04-08,2,3.94,2.65
L100000102151,coal_power,2025-04-09,4,5.12,1.77
L100000102151,coal_power,2025-04-10,1,4.24,4.24
L100000102151,coal_power,2025-04-11,3,10.7,3.88
L100000102151,coal_power,2025-04-12,3,7.56,6.22
L100000102151,coal_power,2025-04-13,1,2.0,2.0
L100000102151,coal_power,2025-04-14,3,6.01,2.28
L100000102151,coal_power,2025-04-16,2,9.27,5.26
L100000102151,coal_power,2025-04-17,3,4.59,1.55
L100000102151,coal_power,2025-04-18,2,7.130000000000001,6.07
L100000102151,coal_power,2025-04-19,2,3.95,2.45
L100000102151,coal_power,2025-04-21,2,3.95,2.37
L100000102151,coal_power,2025-04-22,2,2.22,1.11
L100000102151,coal_power,2025-04-23,2,12.27,9.08
L100000102151,coal_power,2025-04-24,3,11.09,4.48
L100000102151,coal_power,2025-04-25,2,3.41,1.85
L100000102151,coal_power,2025-04-26,1,5.3,5.3
L100000102151,coal_power,2025-04-28,2,2.72,1.36
L100000102151,coal_power,2025-04-29,2,2.0,1.0
L100000102151,coal_power,2025-05-02,1,1.76,1.76
L100000102151,coal_power,2025-05-03,3,9.209999999999999,6.81
L100000102151,coal_power,2025-05-04,2,3.5200000000000005,2.2
L100000102151,coal_power,2025-05-05,1,1.34,1.34
L100000102151,coal_power,2025-05-07,2,2.58,1.29
L100000102151,coal_power,2025-05-08,1,5.36,5.36
L100000102151,coal_power,2025-05-09,5,7.37,2.61
L100000102151,coal_power,2025-05-10,1,4.54,4.54
L100000102151,coal_power,2025-05-13,1,2.0,2.0
L100000102151,coal_power,2025-05-14,3,3.93,1.31
L100000102151,coal_power,2025-05-16,1,1.23,1.23
L100000102151,coal_power,2025-05-19,5,11.95,6.98
L100000102151,coal_power,2025-05-31,1,2.09,2.09
L100000102151,coal_power,2025-06-01,1,2.58,2.58
L100000102151,coal_power,2025-06-04,2,8.13,7.16
L100000102151,coal_power,2025-06-05,1,2.49,2.49
L100000102151,coal_power,2025-06-06,1,2.72,2.72
L100000102151,coal_power,2025-06-08,2,3.3,2.32
L100000102151,coal_power,2025-06-09,3,8.61,5.73
L100000102151,coal_power,2025-06-13,2,5.1,2.77
L100000102151,coal_power,2025-06-14,1,1.0,1.0
L100000102151,coal_power,2025-06-15,2,1.8699999999999999,1.14
L100000102151,coal_power,2025-06-20,1,2.27,2.27
L100000102151,coal_power,2025-06-21,2,14.780000000000001,7.5
L100000102151,coal_power,2025-07-11,1,0.99,0.99
L100000102151,coal_power,2025-07-12,2,1.4,0.7
L100000102151,coal_power,2025-07-18,2,16.25,9.16
L100000102151,coal_power,2025-08-02,1,1.37,1.37
L100000102151,coal_power,2025-08-11,1,2.16,2.16
L100000102151,coal_power,2025-08-12,1,8.0,8.0
L100000102151,coal_power,2025-08-29,2,1.88,0.97
L100000102151,coal_power,2025-09-04,2,2.92,1.46
L100000102151,coal_power,2025-09-10,2,3.0700000000000003,1.54
L100000102151,coal_power,2025-09-13,2,3.17,2.34
L100000102151,coal_power,2025-09-16,1,0.83,0.83
L100000102151,coal_power,2025-09-17,1,2.09,2.09
L100000102151,coal_power,2025-09-18,1,1.52,1.52
L100000102151,coal_power,2025-09-19,1,2.25,2.25
L100000102151,coal_power,2025-09-28,3,3.98,2.0
L100000102151,coal_power,2025-09-30,2,2.97,2.47
L100000102151,coal_power,2025-10-03,2,3.0300000000000002,1.8
L100000102151,coal_power,2025-10-05,1,4.02,4.02
L100000102151,coal_power,2025-10-06,2,4.15,2.31
L100000102151,coal_power,2025-10-07,1,3.02,3.02
L100000102151,coal_power,2025-10-10,1,1.39,1.39
L100000102151,coal_power,2025-10-11,1,4.07,4.07
L100000102151,coal_power,2025-10-12,1,1.93,1.93
L100000102151,coal_power,2025-10-13,3,3.75,1.71
L100000102151,coal_power,2025-10-15,4,11.11,7.45
L100000102151,coal_power,2025-10-16,3,12.12,6.34
L100000102151,coal_power,2025-10-17,2,3.36,1.68
L100000102151,coal_power,2025-10-18,3,3.42,1.51
L100000102151,coal_power,2025-10-20,1,6.63,6.63
L100000102151,coal_power,2025-10-21,3,2.88,1.2
L100000102151,coal_power,2025-10-22,3,3.25,1.22
L100000102151,coal_power,2025-10-23,1,3.53,3.53
L100000102151,coal_power,2025-10-25,1,1.94,1.94
L100000102151,coal_power,2025-10-26,1,1.65,1.65
L100000102151,coal_power,2025-10-31,2,7.99,4.53
L100000102151,coal_power,2025-11-02,3,2.68,0.9
L100000102151,coal_power,2025-11-03,1,1.02,1.02
L100000102151,coal_power,2025-11-04,2,2.62,1.31
L100000102151,coal_power,2025-11-05,2,3.17,1.91
L100000102151,coal_power,2025-11-06,2,2.54,1.27
L100000102151,coal_power,2025-11-07,2,6.1899999999999995,5.38
L100000102151,coal_power,2025-11-08,1,2.26,2.26
L100000102151,coal_power,2025-11-09,2,5.01,2.91
L100000102151,coal_power,2025-11-10,3,11.52,5.32
L100000102151,coal_power,2025-11-11,1,4.32,4.32
L100000102151,coal_power,2025-11-12,3,4.78,1.83
L100000102151,coal_power,2025-11-13,2,2.7,1.35
L100000102151,coal_power,2025-11-14,2,5.73,3.19
L100000102151,coal_power,2025-11-15,1,4.86,4.86
L100000102151,coal_power,2025-11-16,3,7.97,4.17
L100000102151,coal_power,2025-11-17,3,8.709999999999999,5.27
L100000102151,coal_power,2025-11-18,3,3.99,1.56
L100000102151,coal_power,2025-11-19,3,5.32,2.68
L100000102151,coal_power,2025-11-20,3,8.129999999999999,3.63
L100000102151,coal_power,2025-11-21,3,8.649999999999999,3.63
L100000102151,coal_power,2025-11-22,4,9.28,3.71
L100000102151,coal_power,2025-11-23,5,18.52,5.82
L100000102151,coal_power,2025-11-24,3,5.13,2.27
L100000102151,coal_power,2025-11-25,3,7.22,2.82
L100000102151,coal_power,2025-11-26,4,11.59,3.37
L100000102151,coal_power,2025-11-27,3,9.79,5.91
L100000102151,coal_power,2025-11-28,5,10.87,5.47
L100000102151,coal_power,2025-12-02,3,4.24,2.28
L100000102151,coal_power,2025-12-03,3,6.95,3.45
L100000102151,coal_power,2025-12-04,2,8.01,4.11
L100000102151,coal_power,2025-12-05,1,0.63,0.63
L100000102151,coal_power,2025-12-07,2,4.2,2.1
L100000102151,coal_power,2025-12-08,2,7.6,5.2
L100000102151,coal_power,2025-12-09,3,11.25,6.77
L100000102151,coal_power,2025-12-10,3,7.109999999999999,3.15
L100000102151,coal_power,2025-12-11,2,3.15,1.89
L100000102151,coal_power,2025-12-12,1,1.64,1.64
L100000102151,coal_power,2025-12-13,2,3.44,1.9
L100000102151,coal_power,2025-12-14,1,2.59,2.59
L100000102151,coal_power,2025-12-15,5,11.92,6.2
L100000102151,coal_power,2025-12-16,3,5.72,2.82
L100000102151,coal_power,2025-12-17,2,1.8,0.9
L100000102151,coal_power,2025-12-18,2,4.58,3.7
L100000102151,coal_power,2025-12-19,4,12.8,8.16
L100000102151,coal_power,2025-12-20,3,6.859999999999999,3.76
L100000102151,coal_power,2025-12-21,2,3.5500000000000003,2.22
L100000102151,coal_power,2025-12-22,2,4.29,2.31
L100000102151,coal_power,2025-12-23,5,18.37,5.22
L100000102151,coal_power,2025-12-24,4,9.36,2.7
L100000102151,coal_power,2025-12-25,3,7.16,3.39
L100000102151,coal_power,2025-12-26,2,3.4,1.7
L100000102151,coal_power,2025-12-27,3,6.359999999999999,2.25
L100000102151,coal_power,2025-12-28,1,1.67,1.67
L100000102151,coal_power,2025-12-29,3,11.24,8.82
L100000102151,coal_power,2025-12-30,3,8.48,5.26
L100000102151,coal_power,2025-12-31,3,4.04,1.44
L100000102154,coal_power,2025-01-03,2,4.92,2.46
L100000102154,coal_power,2025-01-04,2,4.26,2.13
L100000102154,coal_power,2025-01-05,2,4.5,2.63
L100000102154,coal_power,2025-01-07,2,3.9,1.95
L100000102154,coal_power,2025-01-08,1,2.16,2.16
L100000102154,coal_power,2025-01-09,2,6.02,3.99
L100000102154,coal_power,2025-01-10,1,0.41,0.41
L100000102154,coal_power,2025-01-14,1,2.65,2.65
L100000102154,coal_power,2025-01-17,1,3.93,3.93
L100000102154,coal_power,2025-01-25,2,4.46,3.06
L100000102154,coal_power,2025-01-27,1,4.06,4.06
L100000102154,coal_power,2025-01-28,3,2.71,0.93
L100000102154,coal_power,2025-01-29,1,4.1,4.1
L100000102154,coal_power,2025-01-30,1,2.98,2.98
L100000102154,coal_power,2025-01-31,4,12.27,4.09
L100000102154,coal_power,2025-02-01,2,5.07,2.6
L100000102154,coal_power,2025-02-03,1,1.96,1.96
L100000102154,coal_power,2025-02-05,2,5.47,3.26
L100000102154,coal_power,2025-02-06,3,5.9399999999999995,2.42
L100000102154,coal_power,2025-02-10,3,6.14,2.8
L100000102154,coal_power,2025-02-13,2,4.62,2.41
L100000102154,coal_power,2025-02-15,2,3.04,1.68
L100000102154,coal_power,2025-02-16,2,5.63,3.1
L100000102154,coal_power,2025-02-18,2,2.5599999999999996,1.4
L100000102154,coal_power,2025-02-20,1,2.55,2.55
L100000102154,coal_power,2025-02-21,1,3.83,3.83
L100000102154,coal_power,2025-02-23,1,3.81,3.81
L100000102154,coal_power,2025-02-25,1,2.41,2.41
L100000102154,coal_power,2025-02-26,3,8.36,3.06
L100000102154,coal_power,2025-02-27,2,3.36,1.68
L100000102154,coal_power,2025-02-28,2,7.92,4.84
L100000102154,coal_power,2025-03-02,1,2.29,2.29
L100000102154,coal_power,2025-03-03,4,15.1,5.07
L100000102154,coal_power,2025-03-04,1,3.2,3.2
L100000102154,coal_power,2025-03-07,2,3.88,2.04
L100000102154,coal_power,2025-03-08,1,3.28,3.28
L100000102154,coal_power,2025-03-09,2,5.28,3.39
L100000102154,coal_power,2025-03-11,1,3.31,3.31
L100000102154,coal_power,2025-03-13,1,4.9,4.9
L100000102154,coal_power,2025-03-14,1,2.81,2.81
L100000102154,coal_power,2025-03-16,2,4.699999999999999,2.57
L100000102154,coal_power,2025-03-17,1,3.14,3.14
L100000102154,coal_power,2025-03-19,3,7.4399999999999995,2.95
L100000102154,coal_power,2025-03-23,2,5.11,2.64
L100000102154,coal_power,2025-03-25,2,9.93,5.5
L100000102154,coal_power,2025-03-27,1,4.36,4.36
L100000102154,coal_power,2025-03-28,1,3.78,3.78
L100000102154,coal_power,2025-03-30,2,6.21,3.65
L100000102154,coal_power,2025-03-31,2,8.93,5.19
L100000102154,coal_power,2025-04-04,1,4.64,4.64
L100000102154,coal_power,2025-04-05,1,4.16,4.16
L100000102154,coal_power,2025-04-08,1,4.29,4.29
L100000102154,coal_power,2025-04-09,1,2.75,2.75
L100000102154,coal_power,2025-04-12,1,2.42,2.42
L100000102154,coal_power,2025-04-14,1,4.2,4.2
L100000102154,coal_power,2025-04-16,1,4.93,4.93
L100000102154,coal_power,2025-04-17,4,15.57,6.25
L100000102154,coal_power,2025-04-18,2,3.87,2.05
L100000102154,coal_power,2025-04-19,1,3.36,3.36
L100000102154,coal_power,2025-04-20,2,6.07,3.6
L100000102154,coal_power,2025-04-21,2,7.6,5.07
L100000102154,coal_power,2025-04-22,2,7.1499999999999995,4.14
L100000102154,coal_power,2025-04-23,1,3.77,3.77
L100000102154,coal_power,2025-04-24,1,4.21,4.21
L100000102154,coal_power,2025-04-25,2,7.09,3.99
L100000102154,coal_power,2025-04-26,1,1.63,1.63
L100000102154,coal_power,2025-04-28,2,5.1899999999999995,3.06
L100000102154,coal_power,2025-04-30,2,3.13,1.96
L100000102154,coal_power,2025-05-01,2,4.18,2.26
L100000102154,coal_power,2025-05-02,3,7.109999999999999,4.17
L100000102154,coal_power,2025-05-07,1,3.73,3.73
L100000102154,coal_power,2025-05-10,1,4.88,4.88
L100000102154,coal_power,2025-05-11,1,5.88,5.88
L100000102154,coal_power,2025-05-26,1,1.99,1.99
L100000102154,coal_power,2025-05-29,1,1.12,1.12
L100000102154,coal_power,2025-06-03,1,3.4,3.4
L100000102154,coal_power,2025-06-06,1,2.35,2.35
L100000102154,coal_power,2025-06-08,1,2.87,2.87
L100000102154,coal_power,2025-06-10,1,2.93,2.93
L100000102154,coal_power,2025-06-14,1,3.61,3.61
L100000102154,coal_power,2025-06-21,1,1.87,1.87
L100000102154,coal_power,2025-07-11,1,1.65,1.65
L100000102154,coal_power,2025-07-18,2,10.969999999999999,7.46
L100000102154,coal_power,2025-07-21,1,1.83,1.83
L100000102154,coal_power,2025-07-22,1,4.49,4.49
L100000102154,coal_power,2025-09-05,1,2.66,2.66
L100000102154,coal_power,2025-09-08,3,7.1499999999999995,4.52
L100000102154,coal_power,2025-09-10,1,1.17,1.17
L100000102154,coal_power,2025-09-12,1,1.38,1.38
L100000102154,coal_power,2025-09-19,1,2.08,2.08
L100000102154,coal_power,2025-09-20,1,1.27,1.27
L100000102154,coal_power,2025-09-28,2,2.9499999999999997,2.57
L100000102154,coal_power,2025-10-08,1,0.8,0.8
L100000102154,coal_power,2025-10-11,1,0.21,0.21
L100000102154,coal_power,2025-10-12,1,3.64,3.64
L100000102154,coal_power,2025-10-13,2,4.42,2.26
L100000102154,coal_power,2025-10-14,2,6.34,3.48
L100000102154,coal_power,2025-10-15,1,2.33,2.33
L100000102154,coal_power,2025-10-16,1,3.0,3.0
L100000102154,coal_power,2025-10-17,1,3.13,3.13
L100000102154,coal_power,2025-10-18,1,4.18,4.18
L100000102154,coal_power,2025-10-19,1,2.91,2.91
L100000102154,coal_power,2025-10-20,3,8.76,4.39
L100000102154,coal_power,2025-10-23,1,1.9,1.9
L100000102154,coal_power,2025-10-24,1,1.62,1.62
L100000102154,coal_power,2025-10-26,1,1.73,1.73
L100000102154,coal_power,2025-10-28,1,2.36,2.36
L100000102154,coal_power,2025-11-01,1,2.73,2.73
L100000102154,coal_power,2025-11-02,1,3.26,3.26
L100000102154,coal_power,2025-11-03,1,1.98,1.98
L100000102154,coal_power,2025-11-04,1,1.63,1.63
L100000102154,coal_power,2025-11-05,2,4.85,2.52
L100000102154,coal_power,2025-11-07,2,2.62,1.31
L100000102154,coal_power,2025-11-09,1,2.95,2.95
L100000102154,coal_power,2025-11-10,1,2.84,2.84
L100000102154,coal_power,2025-11-12,1,2.72,2.72
L100000102154,coal_power,2025-11-13,1,1.23,1.23
L100000102154,coal_power,2025-11-14,2,2.5,1.25
L100000102154,coal_power,2025-11-15,1,1.77,1.77
L100000102154,coal_power,2025-11-17,1,1.86,1.86
L100000102154,coal_power,2025-11-18,1,2.2,2.2
L100000102154,coal_power,2025-11-19,1,2.55,2.55
L100000102154,coal_power,2025-11-20,1,2.35,2.35
L100000102154,coal_power,2025-11-21,1,3.9,3.9
L100000102154,coal_power,2025-11-22,1,2.47,2.47
L100000102154,coal_power,2025-11-23,1,2.58,2.58
L100000102154,coal_power,2025-11-25,2,8.66,5.31
L100000102154,coal_power,2025-11-26,1,3.66,3.66
L100000102154,coal_power,2025-12-01,1,2.52,2.52
L100000102154,coal_power,2025-12-02,1,4.24,4.24
L100000102154,coal_power,2025-12-04,2,3.31,1.81
L100000102154,coal_power,2025-12-05,1,3.22,3.22
L100000102154,coal_power,2025-12-06,2,5.03,3.1
L100000102154,coal_power,2025-12-08,1,3.05,3.05
L100000102154,coal_power,2025-12-10,1,2.06,2.06
L100000102154,coal_power,2025-12-11,6,18.09,5.09
L100000102154,coal_power,2025-12-12,1,1.03,1.03
L100000102154,coal_power,2025-12-13,1,3.25,3.25
L100000102154,coal_power,2025-12-14,1,2.82,2.82
L100000102154,coal_power,2025-12-16,2,7.779999999999999,5.26
L100000102154,coal_power,2025-12-17,3,5.3,2.46
L100000102154,coal_power,2025-12-22,1,2.18,2.18
L100000102154,coal_power,2025-12-23,2,4.28,2.96
L100000102154,coal_power,2025-12-27,3,7.470000000000001,3.81
L100000102154,coal_power,2025-12-28,1,2.54,2.54
L100000102154,coal_power,2025-12-29,2,3.7,1.85
L100000102154,coal_power,2025-12-31,1,2.21,2.21
L100000102156,coal_power,2025-04-16,3,20.81,11.03
L100000102161,coal_power,2025-01-26,1,3.85,3.85
L100000102161,coal_power,2025-02-23,1,5.51,5.51
L100000102161,coal_power,2025-03-05,2,9.32,4.66
L100000102161,coal_power,2025-03-11,1,3.95,3.95
L100000102164,coal_power,2025-12-09,1,2.3,2.3
L100000102165,coal_power,2025-01-18,1,3.33,3.33
L100000102166,coal_power,2025-12-17,1,5.77,5.77
L100000102167,coal_power,2025-01-01,1,0.67,0.67
L100000102167,coal_power,2025-01-05,1,0.9,0.9
L100000102167,coal_power,2025-01-06,1,0.99,0.99
L100000102167,coal_power,2025-01-07,1,1.28,1.28
L100000102167,coal_power,2025-01-08,1,1.35,1.35
L100000102167,coal_power,2025-01-10,1,0.46,0.46
L100000102167,coal_power,2025-01-11,1,1.26,1.26
L100000102167,coal_power,2025-01-12,1,0.95,0.95
L100000102167,coal_power,2025-01-13,2,2.26,1.21
L100000102167,coal_power,2025-01-14,1,0.82,0.82
L100000102167,coal_power,2025-01-16,1,1.28,1.28
L100000102167,coal_power,2025-01-17,1,1.25,1.25
L100000102167,coal_power,2025-01-18,1,0.81,0.81
L100000102167,coal_power,2025-01-19,1,1.04,1.04
L100000102167,coal_power,2025-01-20,1,0.75,0.75
L100000102167,coal_power,2025-01-22,1,1.41,1.41
L100000102167,coal_power,2025-01-23,1,0.91,0.91
L100000102167,coal_power,2025-01-24,1,1.18,1.18
L100000102167,coal_power,2025-01-25,1,0.82,0.82
L100000102167,coal_power,2025-01-26,1,0.99,0.99
L100000102167,coal_power,2025-01-27,1,0.77,0.77
L100000102167,coal_power,2025-01-28,1,0.99,0.99
L100000102167,coal_power,2025-01-29,1,1.19,1.19
L100000102167,coal_power,2025-01-30,1,1.01,1.01
L100000102167,coal_power,2025-02-01,1,1.75,1.75
L100000102167,coal_power,2025-02-02,1,1.04,1.04
L100000102167,coal_power,2025-02-03,1,1.4,1.4
L100000102167,coal_power,2025-02-06,1,1.84,1.84
L100000102167,coal_power,2025-02-07,1,1.41,1.41
L100000102167,coal_power,2025-02-08,1,0.92,0.92
L100000102167,coal_power,2025-02-09,1,1.48,1.48
L100000102167,coal_power,2025-02-11,1,1.02,1.02
L100000102167,coal_power,2025-02-13,1,1.17,1.17
L100000102167,coal_power,2025-02-15,2,1.78,0.93
L100000102167,coal_power,2025-02-16,1,0.7,0.7
L100000102167,coal_power,2025-02-17,1,0.76,0.76
L100000102167,coal_power,2025-02-18,1,1.09,1.09
L100000102167,coal_power,2025-02-20,1,1.37,1.37
L100000102167,coal_power,2025-02-21,2,2.04,1.11
L100000102167,coal_power,2025-02-22,1,1.57,1.57
L100000102167,coal_power,2025-02-23,1,1.4,1.4
L100000102167,coal_power,2025-02-24,1,1.44,1.44
L100000102167,coal_power,2025-02-25,1,0.99,0.99
L100000102167,coal_power,2025-02-26,1,0.82,0.82
L100000102167,coal_power,2025-02-27,1,0.8,0.8
L100000102167,coal_power,2025-02-28,1,0.87,0.87
L100000102167,coal_power,2025-03-01,1,0.73,0.73
L100000102167,coal_power,2025-03-04,1,0.84,0.84
L100000102167,coal_power,2025-03-06,1,0.69,0.69
L100000102167,coal_power,2025-03-07,1,0.72,0.72
L100000102167,coal_power,2025-03-08,1,1.08,1.08
L100000102167,coal_power,2025-03-10,1,1.14,1.14
L100000102167,coal_power,2025-03-11,1,0.77,0.77
L100000102167,coal_power,2025-03-12,1,1.07,1.07
L100000102167,coal_power,2025-03-13,1,1.72,1.72
L100000102167,coal_power,2025-03-15,1,0.63,0.63
L100000102167,coal_power,2025-03-17,1,0.96,0.96
L100000102167,coal_power,2025-03-26,1,1.28,1.28
L100000102167,coal_power,2025-03-27,1,1.24,1.24
L100000102167,coal_power,2025-03-28,1,1.43,1.43
L100000102167,coal_power,2025-03-29,1,0.69,0.69
L100000102167,coal_power,2025-03-30,1,0.84,0.84
L100000102167,coal_power,2025-03-31,1,0.6,0.6
L100000102167,coal_power,2025-04-09,1,1.94,1.94
L100000102167,coal_power,2025-04-11,1,1.47,1.47
L100000102167,coal_power,2025-04-12,1,0.73,0.73
L100000102167,coal_power,2025-04-14,1,1.58,1.58
L100000102167,coal_power,2025-04-16,1,0.82,0.82
L100000102167,coal_power,2025-04-17,1,1.67,1.67
L100000102167,coal_power,2025-04-19,1,1.08,1.08
L100000102167,coal_power,2025-04-22,1,1.35,1.35
L100000102167,coal_power,2025-04-23,1,1.0,1.0
L100000102167,coal_power,2025-04-24,1,1.95,1.95
L100000102167,coal_power,2025-04-25,1,2.27,2.27
L100000102167,coal_power,2025-04-28,1,0.92,0.92
L100000102167,coal_power,2025-04-29,1,0.86,0.86
L100000102167,coal_power,2025-04-30,1,0.86,0.86
L100000102167,coal_power,2025-05-01,1,0.9,0.9
L100000102167,coal_power,2025-05-02,1,0.81,0.81
L100000102167,coal_power,2025-05-04,1,0.93,0.93
L100000102167,coal_power,2025-05-05,1,4.26,4.26
L100000102167,coal_power,2025-05-08,1,2.0,2.0
L100000102167,coal_power,2025-05-09,1,1.05,1.05
L100000102167,coal_power,2025-05-14,1,1.32,1.32
L100000102167,coal_power,2025-05-25,1,0.61,0.61
L100000102167,coal_power,2025-06-05,1,1.68,1.68
